ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.103899391791318,105.79990064089388,51637.080231886735,4.133381746277094,434.05031643229347,390.0476403960529,15.639231757659807,7.558930256709587,2.025053221898857,0
4.590671052493438,148.16561160822943,359023.5777018834,,185.22997375960097,465.3135042821991,5.004037610664353,139.8892369705265,6.2353112150372265,0
6.8820935091108435,128.60437503332702,352271.7397509492,4.789769316609276,101.72231026707146,295.74543037177114,8.627655846744894,70.9923331210344,3.4836134339631926,0
3.446720792729227,255.3535881384437,,8.505017542003621,,122.43051256472404,16.773818096925503,149.38322443276624,1.0909534407025738,0
8.793418203948075,139.64084544257958,,10.182120499393601,497.6311089809514,530.07027457463,3.8864805437241747,108.93374183240084,2.9641203437292454,0
7.421650793854454,282.1276454261771,110001.68940884966,1.0845802426989832,115.45772393075384,361.60260201764595,28.0809340206489,230.86648429640852,3.314203878986845,0
8.306614180597617,231.25380786549803,21157.358852430054,0.11590522883893385,183.19922948338422,555.9344991180325,5.467623094414383,72.30834923286129,2.9197187465267205,0
5.481681776909078,107.23254209893925,238232.47594745486,3.26292936872707,307.56585699483367,176.06687956298794,7.5434608996733985,169.94676942550393,6.683091072313099,0
9.794886170764322,101.08596682574009,118607.32208790243,13.428221316009838,423.97629457794824,109.64414870583524,23.428994270281823,13.986550748840498,6.319484783158632,0
9.251847849255384,110.33158340287979,265784.79761748045,9.72973237210553,135.6168020300213,273.80597351970493,4.714167170100784,238.98720328013687,,0
8.448684479516334,221.18503552954553,334661.8255601979,2.662209243861641,258.0938615035577,,27.207786789231463,245.19898824313387,1.9730355495858571,0
4.362470954963773,260.29636217188306,8246.057021831259,13.364933031171919,398.8303202519545,375.8503819179271,22.319627180230995,,6.654837367943974,0
6.267047026089239,147.7105641254777,238689.79609960524,7.102343510281366,248.61728336254464,667.2117886914265,3.9213839990480492,116.5705116551115,,0
3.3066263605106014,269.8817685846146,93280.93533505405,7.193767174512043,,364.48635093497677,21.37171771599828,55.38836311215171,2.363863805369743,0
4.080026444472835,111.44638803065207,349681.51066361676,14.03957496325556,178.19833095863493,471.30882572215523,19.6855991807969,203.2228268918672,5.536657511970615,0
7.781342672697182,260.19277072833523,,0.9863517135317662,264.0195147659977,515.4609147095346,23.205784116717723,184.22034723818206,4.384581487025767,0
8.21333509135472,285.5590860344561,244697.2831609319,3.3061562919679064,291.76682992235646,115.28197415206813,25.189539869701406,55.87753287045679,4.075450432993575,0
9.77256812703947,254.4216798208761,221862.79519575497,8.827992744805364,444.7257671264056,460.5933637923323,22.11381576884834,113.0782158922378,1.7848621443067216,0
5.2807775069670635,239.62415679572743,159070.43352364033,3.012748992771861,356.90096742719743,341.3818815791865,18.412936267587213,115.96833498528787,4.628129930916158,0
5.593217942244082,267.59604373107663,271370.68467631785,10.22495243721347,376.1607818062006,394.89608937827825,,206.68943221819092,1.6995226628065456,0
6.286890678930655,108.03025990941329,290582.0842514581,3.289975111117131,493.1948686143628,170.20117894667518,21.523662531238017,171.1192487413521,2.1497737107798667,0
4.3262995135899995,140.35642214381107,227208.18033243535,1.5774388619223338,264.7373761203895,647.9743959540516,28.795204369661825,160.97030211324375,1.927824199923339,0
3.9094505373483015,124.98473586112861,303610.4726367169,3.184078878648512,261.34176129965135,759.6829755659658,18.45060985480848,162.63194192953796,7.678757953490053,0
6.329934483581536,200.90619803859732,393383.4133211821,,469.3387870903249,115.58817444072,20.601656316159108,67.98228480592849,2.9940528331072302,0
4.588365443356189,249.0376256657689,168289.68277242125,2.7244606576788906,198.35023480202346,,14.239585181594421,93.24195932746873,3.486430265172054,0
7.688697962777573,226.00236891527973,206318.6377023268,2.106911171357875,391.9260985211467,634.6908471018506,23.171382672806082,11.892740216458183,3.2545642440722524,0
6.060063432106315,270.226219952387,,12.918200104662219,401.8292552872539,299.3653120549226,29.934686985481804,196.84181338512488,7.287753116247006,0
,131.04259848821818,318615.393967841,4.873918333599886,139.11519897817723,651.2889094042517,,108.53305468486856,4.940761379344219,0
7.901855714015744,246.9242183870323,208571.79675135153,5.475304429121978,287.2925622774336,542.6485355364109,7.6673478261053445,109.8404700933496,7.4341192925331825,0
5.186566489674288,138.6082981737808,163776.61071386552,0.9235291015682917,180.22498852862162,750.413842589749,17.104257242602905,61.71638810093987,3.0994743407952687,0
8.825818609766408,154.15175026356005,38534.71327266892,5.424807390180606,174.15010912099427,786.703367947641,15.478511123326431,52.752106724127515,1.8038427210236425,0
8.633350502477613,241.98093945626078,355972.9122484835,4.045626942091537,285.5312441851505,129.64227979909336,18.003953966188128,147.1615714274728,4.893529169069222,0
5.712348653211221,296.0409569797364,158607.88877618202,9.196227503392649,215.77188300322598,411.45643271890435,3.374073336279645,58.52197729331711,3.418758942530123,0
5.018296727511709,222.3087211954139,273350.05768547894,3.16031543531886,418.42417905034836,482.89145130475276,13.319740777252571,16.52010846558337,6.613347834435238,0
7.777468527824828,110.90006299825912,60600.28839089216,13.336645250636323,463.041956556193,202.72026324535673,18.3233913378357,191.99310028723414,7.15596386238161,0
3.978267385265169,223.26179398550656,,13.952032651701371,421.08824211534625,335.40008129915316,18.385357836538955,94.4291238843883,4.308014576349502,0
4.399357417325758,108.47011031603341,72198.26296691054,1.587482751934174,206.4123490486661,791.3532134295232,20.40535092951446,95.36877818287645,7.799513168598558,0
3.0515358882570385,276.82914227336346,80617.25516689666,1.7003040486998007,209.65375747544334,111.36131943973001,22.166048812074585,108.11391123818994,4.871091044410841,0
8.508470642514968,241.91565702012414,343734.1613625278,1.818363927853721,201.89134004698695,416.75555206706883,19.963321693543985,203.8536834403194,2.8964427537041875,0
7.653955996144225,134.62556928450064,365120.51491263055,9.331581919023648,154.01523842249443,689.8582352027373,24.12680835090418,80.54880553698437,4.4228286074099215,0
7.936157650384346,118.34420116483962,85646.81560179727,1.9173375667233812,477.51934724148447,326.7308839035019,,189.6300347088301,1.2611720468204932,0
8.465103217153775,136.7066457760638,188450.55438175634,12.800496537160967,260.8191192628277,435.8589519286073,,234.91643777449605,6.628008121841473,0
6.212410428768379,296.0054359108385,293664.46692056913,11.338645572574597,189.8757898183495,784.632022051586,18.973500008858704,165.38661488323746,1.7100453559809465,0
6.981188371670257,191.71212849169797,351467.9277905098,12.315151987746559,438.6684202032974,432.41378553299273,4.833414269093305,108.20442975366765,3.161239419521035,0
3.978578986893602,256.8161896682816,,,259.6781210631162,191.64491850254933,9.648383140314559,187.07353592509284,4.957215829034604,0
3.801710514751814,227.28166842155537,207290.77525292226,14.950490451635387,114.04672444386664,136.20504416647373,16.767193858427675,114.74539375297068,1.300825879528292,0
7.6788207325333016,214.48262999172746,296944.84779737424,0.758209033868003,164.77662809985247,761.7916007079639,26.443642031247798,103.89960414148113,1.5552182942701376,0
6.297673443001928,129.02605093300994,292723.25468446536,6.078847966373089,355.700136142468,,21.013443576063807,131.55814931138445,5.87281450329109,0
6.956652745368322,289.204890711619,313401.0918804079,4.926656367170779,413.1621096686896,452.8447345951856,4.531426197213133,79.77172253491881,1.502439651425381,0
8.35499200191218,160.2685265029436,228403.59363796902,14.234817930818352,184.37375539548518,163.49123626297802,18.58369861244332,26.5104289618603,4.339580063731636,0
7.443028240004136,215.60344316150844,42741.42362510531,8.695228281614133,466.9582357064569,396.55858438542356,8.208663653838771,104.00557537877822,3.3708694339452525,0
6.875055804605971,239.95518891781322,361685.34306033794,12.112245385126405,,751.0738634750869,22.552463674084244,31.40229184176083,2.5965558556949153,0
6.914450125217895,229.84663104906178,346363.44318909023,2.638083785511931,439.35230162443236,451.68909554165685,25.16834387024492,102.90514765208395,2.321452285045658,0
5.127650686438285,288.1188819391037,319440.87689151487,14.68164874411654,191.06445871968566,779.7946062616295,18.616775632519253,139.45496344275585,,0
3.2157248419755757,129.6877979840116,40845.128387131066,7.529729248457096,120.21439546002308,281.1849460661798,18.558153073047873,232.71243971080887,7.660795352051978,0
6.057021724626536,201.6705476893884,82554.54946549024,7.455713936432622,446.9694157930335,453.181667792756,11.480560409902793,9.537471595803247,1.9812581954233222,0
4.502092709736704,180.8068781481532,297696.5456779531,14.566182455331493,222.32009149542694,701.6715542665277,14.495000592516664,155.55387242223506,7.717768534218889,0
5.859700506072453,194.83374589652362,10232.897738196627,5.772912182135461,347.56655246941034,413.77664818762065,26.19503390682967,114.70492906919428,5.163337524325726,0
8.973821512877162,123.84350523954893,391710.6288492046,6.023122865869395,403.986753480292,295.64116149913275,,5.555151486932722,5.491622837542799,0
4.637576401057386,126.81892197455306,,8.812815271793555,151.31730340444807,698.8327543925171,16.553102471483605,62.762269896710734,5.969484646998073,0
3.408119191823462,,288005.7009426386,2.0079838971620254,412.33534180761916,372.9226282108263,12.310506814954387,30.06207046252299,5.928832232482067,0
4.969687244153976,160.94092075216628,355140.8643067293,4.884175833536638,475.40458358442635,471.5063037421639,3.410632672079522,,6.7386777572998176,0
5.055156304366785,185.58064273627,158457.32537188282,2.978804004432445,391.34998629856364,783.568946490602,6.004207237138783,69.00527574349908,,0
7.633415603088265,222.19750940732564,128333.86295126674,1.638923838695039,276.48909939222324,230.53830632910473,7.404705307102378,100.62593067785798,4.733510112602907,0
6.899225066388949,226.9258234836526,243887.71043040045,13.0055546343322,450.6712555006811,310.98044570413,12.454739211242892,132.49532867547813,3.2667890172439114,0
8.487287463744895,182.36217931711406,232814.76012547224,8.881034375299393,310.9830520290236,121.74872004888796,28.43602211813569,0.7470034846333322,1.7368031564818194,0
7.650194782291713,181.75662188573943,164246.85107229406,5.444224593765877,397.90837112670164,374.2863969370369,16.14429505604496,40.88640547687083,5.652481336483533,0
5.844708030080493,143.5257053393924,241108.12759121569,6.189173722764021,428.2023775434416,240.12840140940168,,23.844813209395777,1.2352697843037563,0
8.698142692662243,217.66124968180165,374217.1664570314,6.529633154941584,399.74114467960237,576.024454785524,4.9610038489223935,137.64351311605455,2.929445357583578,0
4.168810439353927,163.40818226344757,187588.462394012,9.53392281395617,215.1419504192616,226.92502113609666,11.472554688882994,82.60418016511682,1.6596090511227017,0
3.1589845119370232,107.21196685547274,79500.1301195019,13.908863933186,147.13756036233244,572.3689266841088,24.840457795429593,137.32523514066216,2.335090101259026,0
3.6303350254294924,183.68000883137208,151505.18717031856,13.99841633288904,195.33541174482406,,12.733598215494222,55.84491389258212,5.471116390281666,0
8.056515454175152,194.82653501803406,158248.68605465433,5.933230495006884,301.1499747921413,348.65248388483985,23.630162568627576,6.545223844852424,5.399336411434427,0
6.233140611759712,145.11857364084221,53312.36851746172,5.006010648006766,302.1107689172384,344.20245643247824,24.475739331552607,235.3710418669266,3.9473843909699844,0
4.128902453235213,214.49158662442312,65985.7287212674,6.8205928527603,333.05773972581505,601.7262251145266,5.102981551563715,,1.631203835426438,0
6.507313425723545,213.1543800863842,274140.26728407724,8.56222003338454,258.04073501915633,426.55648419684013,19.042473073549946,32.15125761644835,4.033617415215859,1
,240.4004362220743,136451.62392935218,6.981086880601249,414.7565525800111,352.9092291968782,28.8546897743911,37.06343321428005,3.4692141030080537,0
7.874242625544152,229.589696440242,382004.45835046726,9.915425806268845,465.2615001388831,696.8359033276149,13.25986609729951,245.32849273632155,6.043214069991648,0
6.123093929018215,230.48661130420632,98195.10139808436,8.360545448358478,198.6900213917885,500.3654379488419,3.4264344920846237,154.60622992241403,5.053186257393362,0
5.667148582675377,163.24283036480864,40470.877536824104,4.878661645741733,394.6092870807552,249.68157489459847,27.8524753272206,152.76734295011073,4.440960371358993,0
5.110584624035136,257.4864443971908,301648.32063710294,5.251389005863225,371.1887410180179,730.0638947005779,26.742655884029524,246.68120127887315,4.408874576134966,0
7.411978151832219,209.8288767199359,352533.38471523015,5.741032534639991,309.236199711726,339.8552072235484,16.61996052185205,,7.764078210822932,0
5.532688273873733,186.283639035978,111967.22939172365,1.5101325469158915,175.4120935496641,127.28556427612428,17.46308736963227,243.63797268930114,6.294059551924153,0
,225.20249618821143,81633.15255654571,2.5743332229681997,418.0929034330838,446.22015678211704,7.928750877731497,51.4012800652332,,0
,172.13146689005086,75120.68781356378,10.874395651966253,484.25051425153305,186.75663810861445,24.944621155249845,155.95634013872785,4.354558290222843,0
9.733283651846602,202.54784892135166,209282.90824523842,5.897541001678992,388.73453289344536,266.9265106010198,15.960801074979539,105.31084954304652,1.1853537091347441,0
9.36006483495325,247.34113769644406,,3.2966306911461407,467.1439986502936,622.9776108811877,2.9485782639915823,96.29597746255597,7.597564843238647,0
7.897949936675247,277.2805773447416,104516.49610195916,8.483818917565374,493.6741059791999,191.526269363423,21.124418780571936,232.8452104556259,3.2342178023713073,0
4.861089730216637,284.21143945903833,19024.07367878113,11.357539182854065,240.8202696956953,664.860957047825,28.61389555447577,37.732318245843985,2.7915735731652065,0
9.784234641434068,200.72658503661984,193115.04479018602,3.935593198946034,355.28942117053475,755.8351016916675,25.21621372968101,249.26871826352277,7.9958624777136995,0
8.451256327760563,204.05502294811382,383773.60670660774,12.419169240663793,,524.5724702855613,9.761547925895114,95.09170274234135,6.030827700531671,0
8.01823132411297,259.9740821527673,261355.16110031263,13.91982240841324,494.65149874529203,597.2514344159805,3.493102378133538,,1.3315464130950159,0
6.145530515006521,162.89013834884025,198707.11609481875,9.001178483200226,137.52312960308996,599.5106269351922,28.329839551069057,241.99272950509837,1.433198339179035,0
4.905690932916113,267.47647246901374,45166.13753781683,10.067320118974536,264.94996571888987,794.9655700893114,28.23775629663164,,1.178510947721385,0
3.674736735074495,198.82832930348468,101722.07992928532,0.8833822558135251,450.21561781089446,339.076783541136,16.90762895196034,230.75465854983506,5.1973322965900834,0
9.318216775806892,123.17134486705368,118614.80588024255,14.188246376226406,213.62052421060616,213.99958586989175,19.984887526802982,142.16894064590863,1.5009515004336627,0
6.190434028835277,114.41182941458874,306156.6174902865,5.9480225405476626,415.1171402555491,463.41706444002506,14.952801699902633,176.24702130487435,7.533718497914514,0
4.416543553566612,268.39864220789264,350807.6081085831,13.866115968126905,253.11326511210228,473.27486688219574,13.753430278765244,37.72145387964392,7.558345780158746,0
5.141696369054568,111.11358338137558,360755.09957300895,8.726765118778614,491.9914159560633,224.53874180730114,5.34455620600361,133.58016399234253,4.822378467236558,0
7.054536982593271,156.12228722673117,393842.87469205086,0.1688201027655814,453.41193456948304,529.1765932958976,4.709081154110688,168.5416718239483,5.316472519771656,0
4.237409480574621,166.82600810030917,392964.3065587084,0.6742757899191921,220.52814306504615,109.88731343377678,8.516500106933249,114.33370319322661,3.043260810676749,0
8.996299988646628,134.59888903831876,381246.6539744246,10.238240204481837,408.07724541514204,749.3678817179551,25.42594089938324,39.168801937461154,1.4478077968579133,0
8.30963670884647,162.77867396039784,29657.03406065087,8.483753406095802,,285.2019944748831,6.08330442059904,61.407709233851364,6.162223116342709,0
8.036240691656557,248.53851334501712,55979.62083519427,0.49533331437050776,342.54513608621403,127.69214587313427,8.347562253611901,213.67100135287788,1.7125019212431223,0
6.024651278425726,102.93656871201415,122482.14406393713,11.177553422213542,363.3923073573168,175.77460903239995,17.36119366102181,9.100512711774314,1.598903487128752,0
7.391161884917103,265.43468490413727,221606.40337172014,12.796965522330808,431.83816363428195,268.1742637957492,,177.3610885709827,3.1785617644295665,0
7.088685782389149,271.30960471491164,39694.17759348624,7.496620488345693,109.78033635280595,291.73431802423164,6.569787172098039,249.84781411037446,1.0872596188651744,0
7.54892621088374,174.45231463830964,338472.9861630548,7.039785861323099,188.06315646091986,122.96699964841007,17.772854767542942,2.3670075286382706,4.038249310294212,0
3.5911102479792234,130.72257981212695,247085.7154518463,0.1815493216359495,384.7671242354315,295.5483685356104,12.306611587905234,,5.953766370560537,0
5.910651815194267,220.16808158901617,217403.39651857977,11.82108071615463,,235.0592155454375,19.53246000353314,168.69900307283706,6.609442519953573,0
3.2912992170332473,123.93451117297886,66959.21802354917,5.027669394516971,298.24203128045724,365.03464920416303,27.541749531442935,15.467713229044392,5.230151126592449,0
6.457935734711633,172.9838722156505,102048.93428567874,13.19357793475984,122.08398268319218,369.61741614917844,6.227807680181894,147.6526009720368,6.928119421797388,0
5.309028486329497,291.6858361801945,64964.497967920965,5.65860275461499,239.3103533845825,337.30541842201535,27.57614247476579,171.1580258384835,3.845515426369772,0
4.011669322062328,299.0928945167274,340921.3299601246,8.519660868397512,446.0400927642593,329.5467184714928,,,6.941404595423337,0
3.7238207740578613,254.42097827091712,234106.91616442605,4.12809264416998,112.35713481441287,162.81189441887585,25.21445233340528,91.61358340375627,4.545313173488655,0
7.113512005243984,162.19230198415323,294316.6415803337,2.4927658575152885,258.57449414592486,117.64346298831352,19.676005684570384,174.47193284866643,2.5612528959880674,0
4.1941507797582025,237.5330098332185,119117.11230110026,11.646127760381788,478.05931506830905,241.4800101095266,19.36410640903533,148.7764597894482,7.609019526623261,0
9.47584082863758,241.08127309680253,149129.80219822258,7.499198134809595,120.35229381800585,629.6545991916307,19.897954478222044,52.30547443743298,2.9247961168598153,0
7.0674279779027644,177.56833903272997,162537.130806187,8.093670063908537,399.8823004178547,793.5668358857855,21.33387543409877,141.00231812448487,1.1834103893145518,0
5.42808863174386,228.1777269172319,304245.9737258699,14.484697706877858,203.0450464728146,749.9683225401303,2.4615016166923964,220.53585067616243,2.6987183006851883,0
7.136408440369918,102.14552899513525,309168.84208215267,14.45734069211009,446.643532861469,452.95354887643805,28.82659221649819,166.87490477976726,3.566812928801994,0
3.1596270972078826,,83518.59747809864,12.849067613365811,398.42719158374604,472.27669904455394,18.396905321036236,118.21198109476485,3.4594477830248485,0
9.709914492690118,205.01766059345223,376674.0038385015,2.8953784621990004,454.28206834334514,320.20709832508976,23.881043503267804,80.73523366592806,4.6726725661050015,0
6.376124058600301,132.75026085165916,49141.47964003087,8.95466314509354,186.3699161725064,641.7576070463593,12.563891493718168,21.928609254674427,7.181888174251465,0
8.479146590752004,133.18137357530674,358552.7108870285,13.184396627367507,312.517101927442,635.329681552854,2.347121989642287,61.53446962337766,3.046367589767894,0
3.57910999945707,267.2608581100476,41057.86261427391,5.679512653089172,411.7079774299203,690.9906503077112,16.27257047654043,3.2910948951757835,4.645394255714182,0
6.406608315867123,297.8266005367211,,1.6064818724402161,198.2798971979924,726.8532040378191,16.20132334084601,246.6631664224786,3.3809726758193555,0
6.4349489604816466,211.19388560568967,,12.183347243374836,,404.044473757707,14.23570007272065,56.00932190612062,6.7524114156124035,0
9.56478518482488,,72617.33686608888,7.278276915296357,110.87285339903401,636.8128976750384,11.512077516538149,203.8115477000005,2.1032105930193485,0
7.002096366632528,298.0643328652545,166013.60459267796,8.50945093735176,483.40611759018094,664.479110157115,8.995130458672218,42.57689801034216,1.7245718781704094,0
6.314425807398677,128.31917771375493,180493.86067770637,14.733950015135882,384.00675202184937,315.92173574842514,16.771256485921118,71.2584868265907,4.520966772663212,0
4.868829641643255,189.6491226508702,98858.33023626065,9.147450314361674,354.2241416040739,750.469570804305,12.507787911417836,104.86019114747751,5.703213100358443,0
5.320982981397865,,284387.8353330586,6.43219284642491,397.59788907799634,166.03905184775883,29.158092725394646,,6.568676407635365,0
6.644706817300765,116.009856729237,340682.52511147934,5.612767080923247,312.6451674781757,795.988425414298,6.84196461747408,199.68852778358533,5.1273739703372145,0
6.072380222135327,251.0660345589489,349955.48080237315,6.322527460545279,290.4535284361641,639.0635027112086,10.950635893558434,239.44450529984806,6.416948329233004,0
3.151284559162313,186.7558054645186,136389.53614888783,1.8641463393621647,279.81289644940836,165.28963372702907,10.230893185887988,218.8859736708867,3.7489704099264665,0
8.784043469360505,193.86538683808027,212809.30732083795,11.94178332042182,356.17568484145653,,17.212656934606795,38.81767780346526,1.2300736918652828,0
9.273125402878367,130.13459476264802,100114.15514239494,12.581981186986912,180.61399015695326,123.9255876497821,15.979847195276141,194.28382474914793,1.8126951553108959,0
3.981743622990275,136.18533044617362,,4.337517305143792,455.22347800594787,639.130864610928,20.02473303187965,37.4127548695255,1.2710582086029731,0
6.878253004773345,281.420724431243,65340.37107791772,4.626569614308167,424.70094848770606,659.4560451613387,28.600049576077822,228.38858608724428,3.3026055533354484,0
3.7600301879481046,108.92981779485578,376067.5853121984,13.127580419388718,239.82544458081355,521.6871771640134,9.986190393828286,129.71070462931033,4.4684393888807765,0
7.705680651278682,,355307.5426136264,0.45715829736653635,331.4437187250097,699.8022743415993,21.397603939139902,84.42708147014834,3.494222385598576,0
4.968636486873058,158.4118660629057,311166.1266177492,7.854815912131692,156.41091998000584,168.5182961504018,2.701125684145141,39.6778615848811,4.924196325464745,0
7.615958442843312,198.0395084803173,207546.94699380387,7.008768148754365,488.9384991734392,293.1466894285693,,3.4463675006616508,4.364264039449514,0
8.088962300008179,217.2890346029592,,10.38288886671905,461.1570750521134,389.92426511486934,,62.362774419390746,5.745599613047582,0
8.380532443423599,198.65799517013332,212368.5208068167,2.534536332226872,468.7590025996802,129.7205669796688,2.867854077471765,228.54800578868733,5.6687351449438435,0
3.754186621691276,116.8230669113764,215090.6374172586,10.05812803784779,232.86521908138064,413.7512612998163,19.29474489550189,199.41691697192076,3.226449029760756,0
9.412082915963255,148.7334908111427,174390.67079437844,5.713336717335658,167.6538829531423,285.6494192787962,20.99269703524783,242.4635300838045,3.4235011875276404,0
4.611497936264166,268.7176769525082,53570.17832393492,9.318850194727666,184.70886538652414,374.91450847122707,22.908488015465306,25.639999519782574,5.096034751489123,0
3.2618878932332587,227.5177400956918,51139.877294545855,0.6974156471043612,136.00055641803596,397.5718423946145,16.464086135604344,148.24859650466453,5.175027275235893,0
6.8839672857403835,229.8298100268549,380947.6366224276,6.97973523804919,148.04425204055374,715.5882134413796,18.910450619401544,64.65904327067877,3.202899395459932,0
5.596455987037071,234.040651070271,193330.27307495388,,128.52181367393814,289.2386793693473,13.089827035797644,135.96395559021565,3.312225200427976,0
8.808528201926892,,381329.0044371704,3.2934634025393006,495.9292276819494,725.6201901013904,3.155084910183751,80.45349394808206,5.858315092303029,0
8.657760304450113,111.62169634428946,,2.1803924472688987,129.62307334762943,398.1796753689945,4.798651961686366,71.2246547857177,5.531875760132487,0
5.2199722497590075,173.32167698652248,222212.2042639335,,153.01683238056546,329.4654044857902,20.339885877640995,143.67440285513706,1.945355632758423,0
9.670295765488214,207.90548705233573,83879.18408726415,5.2277020631438855,430.90183823629457,451.7584345346022,29.875548388401736,46.237881386450304,4.087293157727754,0
5.0364248669808305,167.6912966594652,102020.65784451402,1.5424712246440748,332.09608669717727,392.42030045398775,2.442490696572293,117.54879252454316,7.248942550974132,0
6.6053999046220016,268.8957746574373,12991.776925710335,14.215064956371107,409.76688182773296,280.1606191386022,17.612337911138717,162.87766012848667,1.2541397327313266,0
4.791755633973219,196.51450171745878,48462.370985344314,6.134411516287678,,451.8755273572468,23.02824508071162,32.48142725910961,6.986147625389496,0
9.552304990342744,253.72551789187582,366822.5146440491,12.15364707735056,452.8700281315792,206.2612131551819,25.149695184388605,232.68327058378756,2.1422470994490053,0
4.152254723074127,270.40310337623384,129291.66360145036,14.618815134321816,355.38701110589625,346.3509601160763,17.265737234233924,126.67831251380413,4.550740427232011,0
3.3143743357463027,200.9582965806996,243643.55555392205,1.3029556720408129,308.8500371612604,,19.357647445154942,204.97222898514337,,0
6.045679420021266,281.91044877427,186540.63866371993,9.80987507223141,385.0998775045199,389.385771072901,21.508298467687496,163.6494049399553,1.0709053613902118,0
9.94662894839086,217.42478810739613,160780.04685286604,13.083995392444088,278.9571007168438,676.7386527355575,26.051054991416056,177.64523483502512,7.407778559627424,0
9.241740863784397,270.05485976674436,213222.5504470812,9.550093066104251,238.42552916189388,279.70523307461633,5.424107041678923,179.1746697777131,4.18447659134014,0
8.240256136198646,168.11815911830485,75708.33890152126,6.492489208225449,287.060980980085,778.840105181707,27.933101495696175,218.83742431683743,7.679877937324305,0
9.235547436149673,199.76339170629706,395452.95550931105,6.5230377288052805,167.88564203942428,649.305414595946,,153.59455604420756,3.007207306854525,0
9.254126477885041,206.28220820091553,327504.8396128413,0.6348934015096478,418.62869192107655,777.3151181982305,25.413593026817708,69.91517935448671,7.063930413911807,0
6.632008522705144,120.99594317921412,296904.2384598746,8.065551194210203,204.28151253437784,686.6955883812129,4.148731943671523,25.32765589493156,7.456727017969413,0
5.2115033628155505,179.71050134030813,188034.95950856703,14.903790652124027,161.412618534819,199.47274809614987,7.449589924937824,151.7595295528103,4.8978269145954645,0
8.404087024776917,283.4675345103352,61997.971728408054,14.384742136981817,198.54089671329072,468.5220634445096,2.109036098671713,17.055024540759973,2.4187445150740228,0
7.631628842174328,226.16644807294847,368345.6774511536,0.7019485097482314,436.8280607088959,218.98496483705,14.467187755009139,60.702716196537786,5.79673202474004,0
5.61560410211597,135.5013164873935,137213.43988530932,10.616375354079373,232.08051823909256,672.7591468390801,11.362058348086983,,4.842846465706221,0
3.661266676430607,167.77112712192098,20992.569189076574,4.596296513784269,374.41994780236007,508.91350442830714,6.647801521636765,137.4474534571385,7.611707660968381,0
8.227527279443182,138.32060193253997,137619.06704744083,13.554538385751437,442.5638522622957,284.41452004983404,14.630524502509376,40.504362173245575,,0
4.837223611460052,104.96462635971452,317988.35516785784,0.7722097110682502,131.09786677001685,750.71928040502,13.266384728821148,152.79662619865158,2.8795955334787537,0
9.557692053736455,285.4920917008053,249460.78925029506,,406.00976207121715,180.63023731998248,23.49450891556476,197.82085015038527,1.9680090104587498,0
4.686794025039793,189.6414656513743,300584.595313199,12.578388582437876,223.06618655161202,494.7036824299198,27.007648569960907,205.55923983257966,5.890434980806757,0
,161.50701448415722,317660.5181610886,1.8508152955637627,186.64894567361708,604.7283882667078,20.27188304947829,77.73110528033804,7.818767332864075,0
